region,city,subdistrict,postcode
Lanao Del Sur,Marogong,Balut,9303
Lanao Del Sur,Marogong,Bagumbayan,9303
Lanao Del Sur,Marogong,Bitayan,9303
Lanao Del Sur,Marogong,Bolawan,9303
Lanao Del Sur,Marogong,Bonga,9303
Lanao Del Sur,Marogong,Cabasaran,9303
Lanao Del Sur,Marogong,Cahera,9303
Lanao Del Sur,Marogong,Cairantang,9303
Lanao Del Sur,Marogong,Canibongan,9303
Lanao Del Sur,Marogong,Diragun,9303
Lanao Del Sur,Marogong,Mantailoco,9303
Lanao Del Sur,Marogong,Mapantao,9303
Lanao Del Sur,Marogong,Marogong East,9303
Lanao Del Sur,Marogong,Marogong Proper,9303
Lanao Del Sur,Marogong,Mayaman,9303
Lanao Del Sur,Marogong,Pabrica,9303
Lanao Del Sur,Marogong,Paigoay Coda,9303
Lanao Del Sur,Marogong,Pasayanan,9303
Lanao Del Sur,Marogong,Piangologan,9303
Lanao Del Sur,Marogong,Puracan,9303
Lanao Del Sur,Marogong,Romagondong,9303
Lanao Del Sur,Marogong,Sarang,9303
Lanao Del Sur,Marogong,Cadayonan,9303
Lanao Del Sur,Marogong,Calumbog,9303
Lanao Del Sur,Calanogas,Bubonga Ranao,9319
Lanao Del Sur,Calanogas,Calalaoan,9319
Lanao Del Sur,Calanogas,Gas,9319
Lanao Del Sur,Calanogas,Inudaran,9319
Lanao Del Sur,Calanogas,Inoma,9319
Lanao Del Sur,Calanogas,Luguna,9319
Lanao Del Sur,Calanogas,Mimbalawag,9319
Lanao Del Sur,Calanogas,Ngingir,9319
Lanao Del Sur,Calanogas,Pagalongan,9319
Lanao Del Sur,Calanogas,Panggawalupa,9319
Lanao Del Sur,Calanogas,Pantaon,9319
Lanao Del Sur,Calanogas,Piksan,9319
Lanao Del Sur,Calanogas,Pindolonan,9319
Lanao Del Sur,Calanogas,Punud,9319
Lanao Del Sur,Calanogas,Tagoranao,9319
Lanao Del Sur,Calanogas,Taliboboka,9319
Lanao Del Sur,Calanogas,Tambac,9319
Lanao Del Sur,Buadiposo-Buntong,Bacolod,9714
Lanao Del Sur,Buadiposo-Buntong,Bangon,9714
Lanao Del Sur,Buadiposo-Buntong,Buadiposo Lilod,9714
Lanao Del Sur,Buadiposo-Buntong,Buadiposo Proper,9714
Lanao Del Sur,Buadiposo-Buntong,Bubong,9714
Lanao Del Sur,Buadiposo-Buntong,Buntong Proper,9714
Lanao Del Sur,Buadiposo-Buntong,Cadayonan,9714
Lanao Del Sur,Buadiposo-Buntong,Dansalan,9714
Lanao Del Sur,Buadiposo-Buntong,Gata,9714
Lanao Del Sur,Buadiposo-Buntong,Kalakala,9714
Lanao Del Sur,Buadiposo-Buntong,Katogonan,9714
Lanao Del Sur,Buadiposo-Buntong,Lumbac,9714
Lanao Del Sur,Buadiposo-Buntong,Lumbatan Manacab,9714
Lanao Del Sur,Buadiposo-Buntong,Lumbatan Pataingud,9714
Lanao Del Sur,Buadiposo-Buntong,Manacab,9714
Lanao Del Sur,Buadiposo-Buntong,Minanga (Buntong),9714
Lanao Del Sur,Buadiposo-Buntong,Paling,9714
Lanao Del Sur,Buadiposo-Buntong,Pindolonan,9714
Lanao Del Sur,Buadiposo-Buntong,Pualas,9714
Lanao Del Sur,Buadiposo-Buntong,Buadiposo Raya,9714
Lanao Del Sur,Buadiposo-Buntong,Sapot,9714
Lanao Del Sur,Buadiposo-Buntong,Tangcal,9714
Lanao Del Sur,Buadiposo-Buntong,Tarik,9714
Lanao Del Sur,Buadiposo-Buntong,Tuka,9714
Lanao Del Sur,Buadiposo-Buntong,Bangon Proper,9714
Lanao Del Sur,Buadiposo-Buntong,Raya Buntong (Buntong East),9714
Lanao Del Sur,Buadiposo-Buntong,Lunduban (Ragondingan),9714
Lanao Del Sur,Buadiposo-Buntong,Ragondingan East,9714
Lanao Del Sur,Buadiposo-Buntong,Ragondingan Proper,9714
Lanao Del Sur,Buadiposo-Buntong,Ragondingan West,9714
Lanao Del Sur,Buadiposo-Buntong,Boto Ragondingan,9714
Lanao Del Sur,Buadiposo-Buntong,Datu Tambara,9714
Lanao Del Sur,Buadiposo-Buntong,Dirisan,9714
Lanao Del Sur,Maguing,Agagan,9715
Lanao Del Sur,Maguing,Balagunun,9715
Lanao Del Sur,Maguing,Bolao,9715
Lanao Del Sur,Maguing,Balawag,9715
Lanao Del Sur,Maguing,Balintao,9715
Lanao Del Sur,Maguing,Borocot,9715
Lanao Del Sur,Maguing,Bato-Bato,9715
Lanao Del Sur,Maguing,Borrowa,9715
Lanao Del Sur,Maguing,Buadiangkay,9715
Lanao Del Sur,Maguing,Bubong Bayabao,9715
Lanao Del Sur,Maguing,Botud,9715
Lanao Del Sur,Maguing,Camalig,9715
Lanao Del Sur,Maguing,Cambong,9715
Lanao Del Sur,Maguing,Dilausan,9715
Lanao Del Sur,Maguing,Dilimbayan,9715
Lanao Del Sur,Maguing,Ilalag,9715
Lanao Del Sur,Maguing,Kianodan,9715
Lanao Del Sur,Maguing,Lumbac,9715
Lanao Del Sur,Maguing,Madanding,9715
Lanao Del Sur,Maguing,Madaya,9715
Lanao Del Sur,Maguing,Maguing Proper,9715
Lanao Del Sur,Maguing,Malungun,9715
Lanao Del Sur,Maguing,Pagalongan,9715
Lanao Del Sur,Maguing,Panayangan,9715
Lanao Del Sur,Maguing,Pilimoknan,9715
Lanao Del Sur,Maguing,Ragayan (Rungayan),9715
Lanao Del Sur,Maguing,Lilod Maguing,9715
Lanao Del Sur,Maguing,Bubong,9715
Lanao Del Sur,Maguing,Lilod Borocot,9715
Lanao Del Sur,Maguing,Malungun Borocot,9715
Lanao Del Sur,Maguing,Malungun Pagalongan,9715
Lanao Del Sur,Maguing,Sabala Dilausan,9715
Lanao Del Sur,Maguing,Lumbac-Dimarao,9715
Lanao Del Sur,Maguing,Pindolonan,9715
Lanao Del Sur,Picong (Sultan Gumander),Bara-As,9310
Lanao Del Sur,Picong (Sultan Gumander),Biasong,9310
Lanao Del Sur,Picong (Sultan Gumander),Bulangos,9310
Lanao Del Sur,Picong (Sultan Gumander),Durian,9310
Lanao Del Sur,Picong (Sultan Gumander),Ilian,9310
Lanao Del Sur,Picong (Sultan Gumander),Liangan,9310
Lanao Del Sur,Picong (Sultan Gumander),Maganding,9310
Lanao Del Sur,Picong (Sultan Gumander),Maladi,9310
Lanao Del Sur,Picong (Sultan Gumander),Mapantao,9310
Lanao Del Sur,Picong (Sultan Gumander),Micalubo,9310
Lanao Del Sur,Picong (Sultan Gumander),Pindolonan,9310
Lanao Del Sur,Picong (Sultan Gumander),Punong,9310
Lanao Del Sur,Picong (Sultan Gumander),Ramitan,9310
Lanao Del Sur,Picong (Sultan Gumander),Torogan,9310
Lanao Del Sur,Picong (Sultan Gumander),Tual,9310
Lanao Del Sur,Picong (Sultan Gumander),Tuca,9310
Lanao Del Sur,Picong (Sultan Gumander),Ubanoban,9310
Lanao Del Sur,Picong (Sultan Gumander),Anas,9310
Lanao Del Sur,Picong (Sultan Gumander),Mimbalawag,9310
Lanao Del Sur,Lumbayanague,Bagoaingud,9306
Lanao Del Sur,Lumbayanague,Balaigay,9306
Lanao Del Sur,Lumbayanague,Bualan,9306
Lanao Del Sur,Lumbayanague,Cadingilan,9306
Lanao Del Sur,Lumbayanague,Casalayan,9306
Lanao Del Sur,Lumbayanague,Dala (Dalama),9306
Lanao Del Sur,Lumbayanague,Dilimbayan,9306
Lanao Del Sur,Lumbayanague,Cabuntungan,9306
Lanao Del Sur,Lumbayanague,Lamin,9306
Lanao Del Sur,Lumbayanague,Diromoyod,9306
Lanao Del Sur,Lumbayanague,Kabasaran,9306
Lanao Del Sur,Lumbayanague,Nanagun,9306
Lanao Del Sur,Lumbayanague,Mapantao-Balangas,9306
Lanao Del Sur,Lumbayanague,Miniros,9306
Lanao Del Sur,Lumbayanague,Pantaon,9306
Lanao Del Sur,Lumbayanague,Pindolonan,9306
Lanao Del Sur,Lumbayanague,Pitatanglan,9306
Lanao Del Sur,Lumbayanague,Poctan,9306
Lanao Del Sur,Lumbayanague,Singcara,9306
Lanao Del Sur,Lumbayanague,Wago,9306
Lanao Del Sur,Lumbayanague,Cadayonan,9306
Lanao Del Sur,Lumbayanague,Cadingilan A,9306
Lanao Del Sur,Bumbaran,Poblacion (Apartfort),9320
Lanao Del Sur,Bumbaran,Bagumbayan,9320
Lanao Del Sur,Bumbaran,Bandara-Ingud,9320
Lanao Del Sur,Bumbaran,Comara,9320
Lanao Del Sur,Bumbaran,Frankfort,9320
Lanao Del Sur,Bumbaran,Lambanogan,9320
Lanao Del Sur,Bumbaran,Lico,9320
Lanao Del Sur,Bumbaran,Mansilano,9320
Lanao Del Sur,Bumbaran,Natangcopan,9320
Lanao Del Sur,Bumbaran,Pagonayan,9320
Lanao Del Sur,Bumbaran,Pagalamatan,9320
Lanao Del Sur,Bumbaran,Piagma,9320
Lanao Del Sur,Bumbaran,Punud,9320
Lanao Del Sur,Bumbaran,Ranao-Baning,9320
Lanao Del Sur,Bumbaran,Salam,9320
Lanao Del Sur,Bumbaran,Sagua-An,9320
Lanao Del Sur,Bumbaran,Sumugot,9320
Lanao Del Sur,Tagoloan Ii,Bantalan,9321
Lanao Del Sur,Tagoloan Ii,Bayog,9321
Lanao Del Sur,Tagoloan Ii,Cadayonan,9321
Lanao Del Sur,Tagoloan Ii,Dagonalan,9321
Lanao Del Sur,Tagoloan Ii,Dimalama,9321
Lanao Del Sur,Tagoloan Ii,Gayakay,9321
Lanao Del Sur,Tagoloan Ii,Inodaran,9321
Lanao Del Sur,Tagoloan Ii,Kalilangan,9321
Lanao Del Sur,Tagoloan Ii,Kianibong,9321
Lanao Del Sur,Tagoloan Ii,Kingan,9321
Lanao Del Sur,Tagoloan Ii,Kitaon,9321
Lanao Del Sur,Tagoloan Ii,Bagoaingud,9321
Lanao Del Sur,Tagoloan Ii,Malinao,9321
Lanao Del Sur,Tagoloan Ii,Malingon,9321
Lanao Del Sur,Tagoloan Ii,Mama-An Pagalongan,9321
Lanao Del Sur,Tagoloan Ii,Marawi,9321
Lanao Del Sur,Tagoloan Ii,Maimbaguiang,9321
Lanao Del Sur,Tagoloan Ii,Sigayan,9321
Lanao Del Sur,Tagoloan Ii,Tagoloan Poblacion,9321
Lanao Del Sur,Kapatagan,Bakikis,9700
Lanao Del Sur,Kapatagan,Barao,9700
Lanao Del Sur,Kapatagan,Bongabong,9700
Lanao Del Sur,Kapatagan,Daguan,9700
Lanao Del Sur,Kapatagan,Inudaran,9700
Lanao Del Sur,Kapatagan,Kabaniakawan,9700
Lanao Del Sur,Kapatagan,Kapatagan,9700
Lanao Del Sur,Kapatagan,Lusain,9700
Lanao Del Sur,Kapatagan,Matimos,9700
Lanao Del Sur,Kapatagan,Minimao,9700
Lanao Del Sur,Kapatagan,Pinantao,9700
Lanao Del Sur,Kapatagan,Salaman,9700
Lanao Del Sur,Kapatagan,Sigayan,9700
Lanao Del Sur,Kapatagan,Tabuan,9700
Lanao Del Sur,Kapatagan,Upper Igabay,9700
Lanao Del Sur,Sultan Dumalondong,Bacayawan,9706
Lanao Del Sur,Sultan Dumalondong,Buta (Sumalindao),9706
Lanao Del Sur,Sultan Dumalondong,Dinganun Guilopa (Dingunun),9706
Lanao Del Sur,Sultan Dumalondong,Lumbac,9706
Lanao Del Sur,Sultan Dumalondong,Malalis,9706
Lanao Del Sur,Sultan Dumalondong,Pagalongan,9706
Lanao Del Sur,Sultan Dumalondong,Tagoranao,9706
Lanao Del Sur,Lumbaca-Unayan,Bangon (Dilausan),9708
Lanao Del Sur,Lumbaca-Unayan,Beta,9708
Lanao Del Sur,Lumbaca-Unayan,Calalon,9708
Lanao Del Sur,Lumbaca-Unayan,Calipapa,9708
Lanao Del Sur,Lumbaca-Unayan,Dilausan,9708
Lanao Del Sur,Lumbaca-Unayan,Dimapaok,9708
Lanao Del Sur,Lumbaca-Unayan,Lumbac Dilausan,9708
Lanao Del Sur,Lumbaca-Unayan,Oriental Beta,9708
Lanao Del Sur,Lumbaca-Unayan,Tringun,9708
Maguindanao,Buldon,Ampuan,9615
Maguindanao,Buldon,Aratuc,9615
Maguindanao,Buldon,Cabayuan,9615
Maguindanao,Buldon,Calaan,9615
Maguindanao,Buldon,Karim,9615
Maguindanao,Buldon,Dinganen,9615
Maguindanao,Buldon,Edcor (Gallego Edcor),9615
Maguindanao,Buldon,Kulimpang,9615
Maguindanao,Buldon,Mataya,9615
Maguindanao,Buldon,Minabay,9615
Maguindanao,Buldon,Nuyo,9615
Maguindanao,Buldon,Oring,9615
Maguindanao,Buldon,Pantawan,9615
Maguindanao,Buldon,Piers,9615
Maguindanao,Buldon,Rumidas,9615
Maguindanao,Buluan,Digal,9616
Maguindanao,Buluan,Lower Siling,9616
Maguindanao,Buluan,Maslabeng,9616
Maguindanao,Buluan,Poblacion,9616
Maguindanao,Buluan,Popol,9616
Maguindanao,Buluan,Talitay,9616
Maguindanao,Buluan,Upper Siling,9616
Maguindanao,Datu Paglas,Alip,9617
Maguindanao,Datu Paglas,Damawato,9617
Maguindanao,Datu Paglas,Katil,9617
Maguindanao,Datu Paglas,Malala,9617
Maguindanao,Datu Paglas,Mangadeg,9617
Maguindanao,Datu Paglas,Manindolo,9617
Maguindanao,Datu Paglas,Puya,9617
Maguindanao,Datu Paglas,Sepaka,9617
Maguindanao,Datu Paglas,Lomoyon,9617
Maguindanao,Datu Paglas,Kalumenga (Kalumanga),9617
Maguindanao,Datu Paglas,Palao Sa Buto,9617
Maguindanao,Datu Paglas,Damalusay,9617
Maguindanao,Datu Paglas,Bonawan,9617
Maguindanao,Datu Paglas,Bulod,9617
Maguindanao,Datu Paglas,Datang,9617
Maguindanao,Datu Paglas,Elbebe,9617
Maguindanao,Datu Paglas,Lipao,9617
Maguindanao,Datu Paglas,Madidis,9617
Maguindanao,Datu Paglas,Makat,9617
Maguindanao,Datu Paglas,Mao,9617
Maguindanao,Datu Paglas,Napok,9617
Maguindanao,Datu Paglas,Poblacion,9617
Maguindanao,Datu Paglas,Salendab,9617
Maguindanao,Datu Piang,Alonganan,9607
Maguindanao,Datu Piang,Ambadao,9607
Maguindanao,Datu Piang,Balanakan,9607
Maguindanao,Datu Piang,Balong,9607
Maguindanao,Datu Piang,Buayan,9607
Maguindanao,Datu Piang,Dado,9607
Maguindanao,Datu Piang,Damabalas,9607
Maguindanao,Datu Piang,Duaminanga,9607
Maguindanao,Datu Piang,Kalipapa,9607
Maguindanao,Datu Piang,Liong,9607
Maguindanao,Datu Piang,Magaslong,9607
Maguindanao,Datu Piang,Masigay,9607
Maguindanao,Datu Piang,Montay,9607
Maguindanao,Datu Piang,Poblacion (Dulawan),9607
Maguindanao,Datu Piang,Reina Regente,9607
Maguindanao,Datu Piang,Kanguan,9607
Maguindanao,Datu Odin Sinsuat (Dinaig),Ambolodto,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Awang,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Badak,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Bagoenged,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Baka,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Benolen,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Bitu,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Bongued,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Bugawas,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Capiton,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Dados,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Dalican Poblacion,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Dinaig Proper,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Dulangan,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Kakar,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Kenebeka,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Kurintem,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Kusiong,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Labungan,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Linek,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Makir,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Margues,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Nekitan,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Mompong,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Sapalan,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Semba,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Sibuto,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Sifaren (Sifaran),9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Tambak,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Tamontaka,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Tanuel,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Tapian,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Taviran,9601
Maguindanao,Datu Odin Sinsuat (Dinaig),Tenonggos,9601
Maguindanao,Shariff Aguak (Maganoy),Bagong,9608
Maguindanao,Shariff Aguak (Maganoy),Bialong,9608
Maguindanao,Shariff Aguak (Maganoy),Kuloy,9608
Maguindanao,Shariff Aguak (Maganoy),Labu-Labu,9608
Maguindanao,Shariff Aguak (Maganoy),Lapok (Lepok),9608
Maguindanao,Shariff Aguak (Maganoy),Malingao,9608
Maguindanao,Shariff Aguak (Maganoy),Poblacion,9608
Maguindanao,Shariff Aguak (Maganoy),Satan,9608
Maguindanao,Shariff Aguak (Maganoy),Tapikan,9608
Maguindanao,Shariff Aguak (Maganoy),Timbangan,9608
Maguindanao,Shariff Aguak (Maganoy),Tina,9608
Maguindanao,Shariff Aguak (Maganoy),Poblacion I,9608
Maguindanao,Shariff Aguak (Maganoy),Poblacion Ii,9608
Maguindanao,Matanog,Bayanga Norte,9613
Maguindanao,Matanog,Bayanga Sur,9613
Maguindanao,Matanog,Bugasan Norte,9613
Maguindanao,Matanog,Bugasan Sur,9613
Maguindanao,Matanog,Kidama,9613
Maguindanao,Matanog,Sapad,9613
Maguindanao,Matanog,Langco,9613
Maguindanao,Matanog,Langkong,9613
Maguindanao,Pagalungan,Bagoenged,9610
Maguindanao,Pagalungan,Buliok,9610
Maguindanao,Pagalungan,Damalasak,9610
Maguindanao,Pagalungan,Galakit,9610
Maguindanao,Pagalungan,Inug-Ug,9610
Maguindanao,Pagalungan,Kalbugan,9610
Maguindanao,Pagalungan,Kilangan,9610
Maguindanao,Pagalungan,Kudal,9610
Maguindanao,Pagalungan,Layog,9610
Maguindanao,Pagalungan,Linandangan,9610
Maguindanao,Pagalungan,Poblacion,9610
Maguindanao,Pagalungan,Dalgan,9610
Maguindanao,Parang,Gadungan,9604
Maguindanao,Parang,Gumagadong Calawag,9604
Maguindanao,Parang,Guiday T. Biruar,9604
Maguindanao,Parang,Landasan (Sarmiento),9604
Maguindanao,Parang,Limbayan,9604
Maguindanao,Parang,Bongo Island (Litayen),9604
Maguindanao,Parang,Magsaysay,9604
Maguindanao,Parang,Making,9604
Maguindanao,Parang,Nituan,9604
Maguindanao,Parang,Orandang,9604
Maguindanao,Parang,Pinantao,9604
Maguindanao,Parang,Poblacion,9604
Maguindanao,Parang,Polloc,9604
Maguindanao,Parang,Tagudtongan,9604
Maguindanao,Parang,Tuca-Maror,9604
Maguindanao,Parang,Manion,9604
Maguindanao,Parang,Macasandag,9604
Maguindanao,Parang,Cotongan,9604
Maguindanao,Parang,Poblacion Ii,9604
Maguindanao,Parang,Samberen,9604
Maguindanao,Parang,Kabuan,9604
Maguindanao,Parang,Campo Islam,9604
Maguindanao,Parang,Datu Macarimbang Biruar,9604
Maguindanao,Parang,Gadunganpedpandaran,9604
Maguindanao,Parang,Moro Point,9604
Maguindanao,Sultan Kudarat (Nuling),Alamada,9605
Maguindanao,Sultan Kudarat (Nuling),Banatin,9605
Maguindanao,Sultan Kudarat (Nuling),Banubo,9605
Maguindanao,Sultan Kudarat (Nuling),Bulalo,9605
Maguindanao,Sultan Kudarat (Nuling),Bulibod,9605
Maguindanao,Sultan Kudarat (Nuling),Calsada,9605
Maguindanao,Sultan Kudarat (Nuling),Crossing Simuay,9605
Maguindanao,Sultan Kudarat (Nuling),Dalumangcob,9605
Maguindanao,Sultan Kudarat (Nuling),Darapanan,9605
Maguindanao,Sultan Kudarat (Nuling),Gang,9605
Maguindanao,Sultan Kudarat (Nuling),Inawan,9605
Maguindanao,Sultan Kudarat (Nuling),Kabuntalan,9605
Maguindanao,Sultan Kudarat (Nuling),Kakar,9605
Maguindanao,Sultan Kudarat (Nuling),Kapimpilan,9605
Maguindanao,Sultan Kudarat (Nuling),Katidtuan,9605
Maguindanao,Sultan Kudarat (Nuling),Katuli,9605
Maguindanao,Sultan Kudarat (Nuling),Ladia,9605
Maguindanao,Sultan Kudarat (Nuling),Limbo,9605
Maguindanao,Sultan Kudarat (Nuling),Maidapa,9605
Maguindanao,Sultan Kudarat (Nuling),Makaguiling,9605
Maguindanao,Sultan Kudarat (Nuling),Katamlangan (Matampay),9605
Maguindanao,Sultan Kudarat (Nuling),Matengen,9605
Maguindanao,Sultan Kudarat (Nuling),Mulaug,9605
Maguindanao,Sultan Kudarat (Nuling),Nalinan,9605
Maguindanao,Sultan Kudarat (Nuling),Nekitan,9605
Maguindanao,Sultan Kudarat (Nuling),Olas,9605
Maguindanao,Sultan Kudarat (Nuling),Panatan,9605
Maguindanao,Sultan Kudarat (Nuling),Pigcalagan,9605
Maguindanao,Sultan Kudarat (Nuling),Pigkelegan (Ibotegen),9605
Maguindanao,Sultan Kudarat (Nuling),Pinaring,9605
Maguindanao,Sultan Kudarat (Nuling),Pingping,9605
Maguindanao,Sultan Kudarat (Nuling),Raguisi,9605
Maguindanao,Sultan Kudarat (Nuling),Rebuken,9605
Maguindanao,Sultan Kudarat (Nuling),Salimbao,9605
Maguindanao,Sultan Kudarat (Nuling),Sambolawan,9605
Maguindanao,Sultan Kudarat (Nuling),Senditan,9605
Maguindanao,Sultan Kudarat (Nuling),Ungap,9605
Maguindanao,Sultan Kudarat (Nuling),Damaniog,9605
Maguindanao,Sultan Kudarat (Nuling),Nara,9605
Maguindanao,Sultan Sa Barongis (Lambayong),Angkayamat,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Barurao,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Bulod,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Darampua,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Gadungan,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Kulambog,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Langgapanan,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Masulot,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Papakan,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Tugal,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Tukanakuden,9611
Maguindanao,Sultan Sa Barongis (Lambayong),Paldong,9611
Maguindanao,Kabuntalan (Tumbao),Bagumbayan,9606
Maguindanao,Kabuntalan (Tumbao),Dadtumog (Dadtumeg),9606
Maguindanao,Kabuntalan (Tumbao),Gambar,9606
Maguindanao,Kabuntalan (Tumbao),Ganta,9606
Maguindanao,Kabuntalan (Tumbao),Katidtuan,9606
Maguindanao,Kabuntalan (Tumbao),Langeban,9606
Maguindanao,Kabuntalan (Tumbao),Liong,9606
Maguindanao,Kabuntalan (Tumbao),Maitong,9606
Maguindanao,Kabuntalan (Tumbao),Matilak,9606
Maguindanao,Kabuntalan (Tumbao),Pagalungan,9606
Maguindanao,Kabuntalan (Tumbao),Payan,9606
Maguindanao,Kabuntalan (Tumbao),Pened,9606
Maguindanao,Kabuntalan (Tumbao),Pedtad,9606
Maguindanao,Kabuntalan (Tumbao),Poblacion,9606
Maguindanao,Kabuntalan (Tumbao),Upper Taviran,9606
Maguindanao,Kabuntalan (Tumbao),Buterin,9606
Maguindanao,Kabuntalan (Tumbao),Lower Taviran,9606
Maguindanao,Upi,Borongotan,9602
Maguindanao,Upi,Bayabas,9602
Maguindanao,Upi,Blensong,9602
Maguindanao,Upi,Bugabungan,9602
Maguindanao,Upi,Bungcog,9602
Maguindanao,Upi,Darugao,9602
Maguindanao,Upi,Ganasi,9602
Maguindanao,Upi,Kabakaba,9602
Maguindanao,Upi,Kibleg,9602
Maguindanao,Upi,Kibucay,9602
Maguindanao,Upi,Kiga,9602
Maguindanao,Upi,Kinitan (Kinitaan),9602
Maguindanao,Upi,Mirab,9602
Maguindanao,Upi,Nangi,9602
Maguindanao,Upi,Nuro Poblacion,9602
Maguindanao,Upi,Bantek,9602
Maguindanao,Upi,Ranao Pilayan,9602
Maguindanao,Upi,Rempes,9602
Maguindanao,Upi,Renede,9602
Maguindanao,Upi,Renti,9602
Maguindanao,Upi,Rifao,9602
Maguindanao,Upi,Sefegefen,9602
Maguindanao,Upi,Tinungkaan,9602
Maguindanao,Talayan,Boboguiron,9612
Maguindanao,Talayan,Damablac,9612
Maguindanao,Talayan,Fugotan,9612
Maguindanao,Talayan,Fukol,9612
Maguindanao,Talayan,Katibpuan,9612
Maguindanao,Talayan,Kedati,9612
Maguindanao,Talayan,Lanting,9612
Maguindanao,Talayan,Linamunan,9612
Maguindanao,Talayan,Marader,9612
Maguindanao,Talayan,Binangga North,9612
Maguindanao,Talayan,Binangga South,9612
Maguindanao,Talayan,Talayan,9612
Maguindanao,Talayan,Tamar,9612
Maguindanao,Talayan,Tambunan I,9612
Maguindanao,Talayan,Timbaluan,9612
Maguindanao,South Upi,Kuya,9603
Maguindanao,South Upi,Biarong,9603
Maguindanao,South Upi,Bongo,9603
Maguindanao,South Upi,Itaw,9603
Maguindanao,South Upi,Kigan,9603
Maguindanao,South Upi,Lamud,9603
Maguindanao,South Upi,Looy,9603
Maguindanao,South Upi,Pandan,9603
Maguindanao,South Upi,Pilar,9603
Maguindanao,South Upi,Romangaob,9603
Maguindanao,South Upi,San Jose,9603
Maguindanao,Barira,Barira,9614
Maguindanao,Barira,Bualan,9614
Maguindanao,Barira,Gadung,9614
Maguindanao,Barira,Liong,9614
Maguindanao,Barira,Lipa,9614
Maguindanao,Barira,Lipawan,9614
Maguindanao,Barira,Marang,9614
Maguindanao,Barira,Nabalawag,9614
Maguindanao,Barira,Rominimbang,9614
Maguindanao,Barira,Togaig,9614
Maguindanao,Barira,Minabay,9614
Maguindanao,Barira,Korosoyan,9614
Maguindanao,Barira,Lamin,9614
Maguindanao,Barira,Panggao,9614
Maguindanao,Gen. S. K. Pendatun,Badak,9618
Maguindanao,Gen. S. K. Pendatun,Bulod,9618
Maguindanao,Gen. S. K. Pendatun,Kaladturan,9618
Maguindanao,Gen. S. K. Pendatun,Kulasi,9618
Maguindanao,Gen. S. K. Pendatun,Lao-Lao,9618
Maguindanao,Gen. S. K. Pendatun,Lasangan,9618
Maguindanao,Gen. S. K. Pendatun,Lower Idtig,9618
Maguindanao,Gen. S. K. Pendatun,Lumabao,9618
Maguindanao,Gen. S. K. Pendatun,Makainis,9618
Maguindanao,Gen. S. K. Pendatun,Midconding,9618
Maguindanao,Gen. S. K. Pendatun,Midpandacan,9618
Maguindanao,Gen. S. K. Pendatun,Panosolen,9618
Maguindanao,Gen. S. K. Pendatun,Ramcor,9618
Maguindanao,Gen. S. K. Pendatun,Tonggol,9618
Maguindanao,Gen. S. K. Pendatun,Pidtiguian,9618
Maguindanao,Gen. S. K. Pendatun,Quipolot,9618
Maguindanao,Gen. S. K. Pendatun,Sadangin,9618
Maguindanao,Gen. S. K. Pendatun,Sumakubay,9618
